user_id,timestamp,channel,conversion,conversion_value
user_1021,2023-01-09,Direct,0,0
user_5600,2023-01-14,Paid Search,0,0
user_14768,2023-02-20,Organic Search,0,0
user_13396,2023-01-12,Paid Search,0,0
user_19054,2023-01-06,Social Media,0,0
user_7113,2023-02-13,Organic Search,0,0
user_1570,2023-02-07,Email,0,0
user_5044,2023-01-28,Paid Search,0,0
user_18069,2023-01-19,Social Media,0,0
user_2979,2023-02-27,Paid Search,0,0
user_920,2023-01-15,Referral,0,0
user_16208,2023-01-24,Referral,0,0
user_11812,2023-02-26,Direct,0,0
user_17810,2023-01-17,Paid Search,0,0
user_6717,2023-01-11,Organic Search,0,0
user_2394,2023-02-13,Referral,0,0
user_18130,2023-01-06,Referral,0,0
user_6331,2023-02-20,Paid Search,0,0
user_11507,2023-02-10,Direct,0,0
user_11554,2023-01-16,Direct,0,0
user_17790,2023-01-12,Direct,0,0
user_13900,2023-02-22,Direct,0,0
user_5059,2023-01-04,Organic Search,0,0
user_13252,2023-02-15,Email,0,0
user_18718,2023-02-04,Email,0,0
user_5844,2023-01-21,Social Media,0,0
user_13276,2023-01-16,Paid Search,0,0
user_6642,2023-01-27,Direct,0,0
user_14840,2023-02-12,Paid Search,0,0
user_15337,2023-02-14,Referral,0,0
user_18576,2023-01-23,Referral,0,0
user_17016,2023-02-08,Email,0,0
user_11047,2023-02-20,Paid Search,0,0
user_4310,2023-02-05,Email,0,0
user_3081,2023-02-06,Referral,0,0
user_13474,2023-02-01,Email,0,0
user_7945,2023-02-25,Social Media,0,0
user_4281,2023-02-13,Referral,0,0
user_11211,2023-02-26,Referral,0,0
user_11938,2023-01-06,Direct,0,0
user_5349,2023-01-20,Referral,0,0
user_14103,2023-02-12,Paid Search,0,0
user_7446,2023-02-18,Referral,0,0
user_5533,2023-01-01,Organic Search,0,0
user_15553,2023-02-27,Referral,0,0
user_382,2023-01-08,Paid Search,0,0
user_9711,2023-01-04,Social Media,0,0
user_13848,2023-01-26,Social Media,0,0
user_9335,2023-02-09,Direct,0,0
user_2232,2023-02-09,Direct,0,0
user_5433,2023-01-09,Email,0,0
user_9522,2023-01-21,Paid Search,0,0
user_11754,2023-02-11,Paid Search,0,0
user_39,2023-01-17,Organic Search,0,0
user_4594,2023-01-21,Paid Search,0,0
user_19089,2023-01-27,Paid Search,0,0
user_880,2023-01-29,Social Media,0,0
user_18748,2023-01-26,Social Media,0,0
user_5990,2023-02-28,Email,0,0
user_7161,2023-02-16,Direct,0,0
user_9264,2023-02-20,Paid Search,0,0
user_15690,2023-01-09,Organic Search,0,0
user_8795,2023-02-11,Paid Search,0,0
user_5428,2023-01-08,Social Media,0,0
user_16101,2023-02-25,Organic Search,0,0
user_11200,2023-01-19,Organic Search,0,0
user_14044,2023-02-14,Organic Search,0,0
user_16291,2023-01-27,Direct,0,0
user_17738,2023-01-31,Paid Search,0,0
user_17371,2023-02-01,Email,1,15
user_18634,2023-01-02,Social Media,0,0
user_17936,2023-01-02,Organic Search,0,0
user_1422,2023-01-04,Email,0,0
user_13293,2023-02-12,Organic Search,0,0
user_9043,2023-02-16,Referral,0,0
user_3115,2023-02-23,Paid Search,0,0
user_6385,2023-01-21,Social Media,0,0
user_12197,2023-02-10,Email,0,0
user_4676,2023-01-05,Social Media,0,0
user_13211,2023-01-11,Social Media,1,87
user_3027,2023-02-25,Referral,0,0
user_11595,2023-02-27,Referral,0,0
user_2681,2023-01-30,Paid Search,0,0
user_4431,2023-01-25,Email,0,0
user_6958,2023-01-25,Direct,0,0
user_460,2023-02-28,Direct,0,0
user_2498,2023-01-31,Email,0,0
user_8907,2023-01-17,Organic Search,0,0
user_16564,2023-01-03,Social Media,0,0
user_13681,2023-01-06,Social Media,0,0
user_15795,2023-01-08,Direct,0,0
user_15492,2023-01-12,Social Media,0,0
user_13836,2023-02-11,Referral,0,0
user_15680,2023-01-21,Paid Search,0,0
user_16092,2023-02-08,Referral,0,0
user_10026,2023-01-29,Direct,0,0
user_12531,2023-02-18,Social Media,0,0
user_11211,2023-01-07,Email,0,0
user_1353,2023-02-04,Social Media,0,0
user_16387,2023-01-13,Direct,0,0
user_11970,2023-01-21,Social Media,0,0
user_10544,2023-01-31,Direct,0,0
user_297,2023-02-14,Paid Search,0,0
user_3645,2023-02-28,Social Media,0,0
user_5211,2023-02-16,Direct,1,40
user_13617,2023-01-18,Social Media,0,0
user_7130,2023-02-17,Organic Search,0,0
user_6350,2023-02-06,Direct,0,0
user_7866,2023-01-13,Paid Search,1,42
user_4691,2023-01-05,Direct,0,0
user_10856,2023-02-26,Social Media,0,0
user_8574,2023-02-08,Social Media,0,0
user_12524,2023-02-16,Referral,0,0
user_18949,2023-02-14,Organic Search,0,0
user_1015,2023-01-24,Paid Search,0,0
user_4991,2023-02-10,Direct,0,0
user_16699,2023-01-04,Direct,0,0
user_14629,2023-01-11,Referral,0,0
user_15364,2023-01-01,Organic Search,0,0
user_12507,2023-01-03,Direct,0,0
user_603,2023-02-02,Paid Search,0,0
user_15698,2023-01-18,Organic Search,0,0
user_17697,2023-01-14,Organic Search,0,0
user_2197,2023-01-25,Organic Search,0,0
user_437,2023-01-02,Social Media,0,0
user_19794,2023-01-20,Paid Search,0,0
user_10652,2023-02-06,Direct,1,51
user_5335,2023-01-13,Organic Search,0,0
user_5202,2023-02-07,Referral,0,0
user_9038,2023-01-05,Referral,0,0
user_10560,2023-02-12,Organic Search,0,0
user_13713,2023-01-03,Paid Search,0,0
user_5227,2023-01-05,Referral,0,0
user_1133,2023-02-01,Direct,0,0
user_17700,2023-02-07,Social Media,0,0
user_13276,2023-01-08,Social Media,0,0
user_18738,2023-01-27,Direct,1,53
user_11774,2023-02-13,Direct,0,0
user_10799,2023-02-07,Referral,0,0
user_4758,2023-01-03,Email,0,0
user_8170,2023-01-16,Paid Search,0,0
user_3991,2023-01-02,Email,0,0
user_12652,2023-02-12,Email,0,0
user_1129,2023-02-04,Organic Search,0,0
user_10332,2023-02-12,Paid Search,0,0
user_8182,2023-02-15,Referral,0,0
user_6203,2023-01-25,Social Media,0,0
user_1541,2023-02-08,Email,0,0
user_1658,2023-02-10,Direct,0,0
user_12128,2023-02-14,Email,1,83
user_930,2023-01-01,Paid Search,0,0
user_783,2023-02-07,Organic Search,0,0
user_18722,2023-01-23,Referral,1,52
user_17254,2023-02-27,Direct,0,0
user_19983,2023-01-19,Direct,0,0
user_18587,2023-01-26,Organic Search,1,84
user_13341,2023-01-02,Email,0,0
user_7993,2023-02-15,Organic Search,0,0
user_14255,2023-02-19,Direct,0,0
user_7913,2023-01-18,Social Media,1,50
user_10191,2023-02-20,Social Media,1,53
user_17117,2023-02-19,Referral,0,0
user_6260,2023-02-27,Direct,0,0
user_6261,2023-01-27,Referral,0,0
user_7992,2023-01-25,Social Media,0,0
user_5232,2023-01-26,Referral,0,0
user_4701,2023-01-21,Referral,0,0
user_18806,2023-01-13,Social Media,0,0
user_14692,2023-03-01,Email,1,20
user_12540,2023-02-27,Email,0,0
user_16084,2023-01-20,Email,1,29
user_3905,2023-01-08,Referral,0,0
user_19676,2023-01-19,Email,0,0
user_6182,2023-01-17,Referral,0,0
user_16878,2023-01-20,Social Media,0,0
user_7816,2023-02-07,Organic Search,0,0
user_13876,2023-02-25,Referral,1,71
user_7878,2023-02-13,Social Media,1,58
user_14246,2023-01-01,Social Media,0,0
user_10096,2023-02-06,Referral,0,0
user_17495,2023-01-01,Email,0,0
user_4355,2023-02-12,Email,0,0
user_7845,2023-01-19,Organic Search,1,43
user_12958,2023-01-10,Social Media,0,0
user_10377,2023-02-08,Referral,0,0
user_30,2023-02-01,Referral,0,0
user_10318,2023-02-26,Paid Search,0,0
user_8128,2023-02-24,Social Media,0,0
user_7304,2023-01-07,Organic Search,0,0
user_14548,2023-01-26,Referral,1,91
user_6531,2023-02-10,Referral,0,0
user_10113,2023-01-14,Email,0,0
user_17435,2023-01-01,Organic Search,0,0
user_2685,2023-02-12,Paid Search,0,0
user_5641,2023-02-06,Email,0,0
user_483,2023-02-24,Organic Search,0,0
user_18388,2023-01-05,Organic Search,0,0
user_18718,2023-02-14,Paid Search,0,0
user_3857,2023-01-24,Email,0,0
user_16838,2023-02-25,Email,0,0
user_17505,2023-02-12,Referral,1,65
user_11386,2023-01-17,Social Media,0,0
user_14936,2023-01-21,Social Media,1,83
user_2782,2023-01-20,Referral,0,0
user_6412,2023-01-28,Referral,0,0
user_1626,2023-02-18,Direct,0,0
user_16340,2023-02-14,Paid Search,1,92
user_18095,2023-02-03,Social Media,0,0
user_18198,2023-02-14,Direct,0,0
user_15045,2023-01-20,Referral,0,0
user_13187,2023-02-13,Referral,0,0
user_17805,2023-01-06,Social Media,1,65
user_14435,2023-02-05,Direct,0,0
user_15535,2023-02-04,Organic Search,0,0
user_11578,2023-02-22,Email,0,0
user_14424,2023-01-20,Social Media,0,0
user_15913,2023-02-02,Social Media,0,0
user_8402,2023-02-26,Paid Search,0,0
user_14066,2023-01-17,Email,0,0
user_7945,2023-01-05,Direct,0,0
user_8452,2023-02-16,Direct,0,0
user_19964,2023-01-27,Direct,0,0
user_18309,2023-01-14,Direct,1,91
user_322,2023-02-03,Paid Search,0,0
user_14113,2023-01-27,Direct,0,0
user_10000,2023-02-15,Paid Search,0,0
user_8397,2023-02-13,Email,0,0
user_18211,2023-02-17,Organic Search,0,0
user_5730,2023-01-20,Social Media,0,0
user_4912,2023-02-02,Referral,0,0
user_17031,2023-01-16,Social Media,0,0
user_7400,2023-01-25,Paid Search,0,0
user_12273,2023-02-02,Email,0,0
user_10479,2023-02-06,Paid Search,0,0
user_16690,2023-01-01,Referral,0,0
user_13753,2023-02-28,Social Media,0,0
user_12113,2023-02-15,Direct,0,0
user_3573,2023-01-10,Referral,0,0
user_1304,2023-01-10,Direct,0,0
user_19829,2023-02-20,Paid Search,0,0
user_2331,2023-01-09,Email,0,0
user_13624,2023-02-08,Paid Search,0,0
user_6422,2023-01-31,Direct,0,0
user_9904,2023-02-22,Referral,0,0
user_18691,2023-01-11,Paid Search,0,0
user_13448,2023-02-18,Social Media,0,0
user_18971,2023-01-09,Social Media,0,0
user_1440,2023-01-22,Referral,0,0
user_10359,2023-01-03,Social Media,0,0
user_19696,2023-01-18,Referral,0,0
user_16515,2023-01-30,Paid Search,0,0
user_10939,2023-02-03,Organic Search,0,0
user_7514,2023-02-01,Email,1,98
user_4881,2023-02-27,Email,0,0
user_19180,2023-02-25,Social Media,0,0
user_14819,2023-01-17,Paid Search,0,0
user_12040,2023-02-26,Social Media,0,0
user_3958,2023-01-16,Referral,1,51
user_5896,2023-02-27,Organic Search,0,0
user_9910,2023-02-07,Social Media,0,0
user_11807,2023-02-04,Email,0,0
user_10341,2023-02-12,Organic Search,0,0
user_19659,2023-01-14,Email,1,54
user_19303,2023-02-19,Paid Search,1,32
user_11489,2023-01-11,Organic Search,0,0
user_15082,2023-02-04,Referral,0,0
user_78,2023-01-06,Direct,0,0
user_2387,2023-02-04,Referral,0,0
user_8720,2023-01-22,Social Media,0,0
user_12475,2023-01-03,Referral,1,56
user_14561,2023-02-24,Email,0,0
user_13357,2023-01-02,Referral,0,0
user_3344,2023-02-07,Social Media,0,0
user_7291,2023-03-01,Paid Search,0,0
user_5955,2023-01-12,Paid Search,0,0
user_6879,2023-02-13,Social Media,1,94
user_18967,2023-02-25,Organic Search,0,0
user_17902,2023-02-19,Email,0,0
user_19114,2023-02-03,Organic Search,1,76
user_9757,2023-02-09,Direct,0,0
user_18057,2023-02-20,Email,1,66
user_18661,2023-02-05,Social Media,0,0
user_13720,2023-02-25,Paid Search,0,0
user_10032,2023-02-19,Referral,0,0
user_4054,2023-01-01,Direct,0,0
user_18628,2023-02-08,Referral,1,76
user_18214,2023-02-05,Referral,0,0
user_6997,2023-01-01,Direct,0,0
user_7619,2023-02-07,Direct,1,29
user_13410,2023-01-11,Paid Search,0,0
user_9871,2023-01-24,Referral,0,0
user_17166,2023-02-26,Social Media,0,0
user_9051,2023-02-27,Direct,0,0
user_18109,2023-02-01,Email,0,0
user_17960,2023-02-17,Social Media,0,0
user_10784,2023-01-02,Social Media,0,0
user_4378,2023-02-15,Direct,0,0
user_16508,2023-02-19,Referral,0,0
user_3379,2023-01-17,Email,1,63
user_26,2023-01-29,Organic Search,0,0
user_6252,2023-01-25,Direct,0,0
user_2199,2023-02-05,Email,0,0
user_5410,2023-02-17,Email,0,0
user_10376,2023-01-16,Organic Search,0,0
user_12810,2023-02-26,Paid Search,0,0
user_5096,2023-01-10,Direct,0,0
user_3990,2023-01-09,Direct,1,81
user_13994,2023-01-27,Organic Search,0,0
user_16546,2023-02-11,Paid Search,0,0
user_18010,2023-02-03,Social Media,0,0
user_2138,2023-02-13,Social Media,0,0
user_16304,2023-02-14,Direct,0,0
user_13239,2023-02-11,Organic Search,0,0
user_4322,2023-01-15,Direct,1,32
user_13134,2023-01-31,Referral,0,0
user_1037,2023-03-01,Organic Search,0,0
user_9411,2023-02-16,Email,0,0
user_16274,2023-01-26,Direct,0,0
user_474,2023-01-16,Email,0,0
user_15789,2023-02-25,Direct,0,0
user_8854,2023-02-13,Paid Search,0,0
user_11831,2023-01-01,Referral,1,77
user_7016,2023-02-20,Referral,1,57
user_3109,2023-01-31,Paid Search,0,0
user_7998,2023-01-27,Referral,0,0
user_16529,2023-02-20,Social Media,0,0
user_2601,2023-02-09,Paid Search,0,0
user_19303,2023-01-17,Email,1,93
user_5283,2023-01-01,Direct,0,0
user_2046,2023-01-27,Email,1,37
user_5875,2023-02-21,Referral,0,0
user_8738,2023-01-12,Referral,1,58
user_8782,2023-02-02,Organic Search,0,0
user_15569,2023-02-28,Direct,0,0
user_14607,2023-02-20,Organic Search,0,0
user_7695,2023-02-10,Email,0,0
user_14170,2023-02-05,Organic Search,0,0
user_12987,2023-02-23,Email,0,0
user_7353,2023-01-01,Social Media,1,35
user_16993,2023-01-20,Paid Search,0,0
user_17676,2023-01-13,Direct,0,0
user_1068,2023-01-08,Paid Search,0,0
user_18609,2023-01-17,Organic Search,0,0
user_16457,2023-01-31,Social Media,0,0
user_5844,2023-02-21,Social Media,0,0
user_15703,2023-02-22,Social Media,0,0
user_12689,2023-02-04,Email,1,70
user_17013,2023-01-11,Direct,0,0
user_12077,2023-01-15,Referral,1,64
user_17355,2023-02-06,Referral,0,0
user_11091,2023-02-08,Email,0,0
user_6367,2023-01-11,Social Media,0,0
user_16301,2023-01-08,Direct,0,0
user_15009,2023-02-10,Organic Search,0,0
user_14145,2023-01-10,Email,0,0
user_6422,2023-02-06,Paid Search,0,0
user_865,2023-01-25,Organic Search,0,0
user_7190,2023-02-06,Direct,0,0
user_10143,2023-01-09,Organic Search,0,0
user_1497,2023-02-20,Email,0,0
user_12844,2023-01-04,Social Media,0,0
user_14051,2023-02-13,Paid Search,0,0
user_5687,2023-01-14,Referral,1,35
user_4217,2023-02-16,Email,0,0
user_8246,2023-01-02,Social Media,0,0
user_13479,2023-02-18,Social Media,0,0
user_7163,2023-01-23,Paid Search,0,0
user_15772,2023-03-01,Referral,1,29
user_11800,2023-01-29,Direct,0,0
user_15335,2023-02-28,Social Media,0,0
user_524,2023-01-27,Referral,0,0
user_864,2023-02-13,Referral,0,0
user_10287,2023-01-19,Social Media,0,0
user_13451,2023-01-14,Email,0,0
user_963,2023-02-24,Direct,0,0
user_10640,2023-02-07,Referral,0,0
user_3577,2023-02-25,Organic Search,0,0
user_19073,2023-02-17,Social Media,0,0
user_11349,2023-02-26,Email,0,0
user_10547,2023-02-17,Paid Search,0,0
user_17684,2023-01-08,Organic Search,0,0
user_5388,2023-01-24,Social Media,0,0
user_16528,2023-01-14,Direct,0,0
user_3571,2023-01-24,Direct,0,0
user_1387,2023-02-27,Direct,0,0
user_11213,2023-01-31,Social Media,0,0
user_14647,2023-02-14,Direct,0,0
user_9528,2023-01-29,Direct,0,0
user_11447,2023-02-19,Referral,0,0
user_13638,2023-01-14,Email,0,0
user_10916,2023-01-02,Organic Search,1,54
user_5821,2023-02-26,Paid Search,0,0
user_2843,2023-01-13,Paid Search,0,0
user_15096,2023-02-25,Paid Search,0,0
user_1429,2023-02-06,Referral,0,0
user_7367,2023-02-10,Social Media,0,0
user_6945,2023-01-22,Direct,0,0
user_19365,2023-02-16,Direct,0,0
user_13390,2023-01-17,Direct,0,0
user_13192,2023-01-09,Paid Search,1,71
user_13289,2023-02-19,Social Media,0,0
user_8965,2023-01-06,Paid Search,0,0
user_19788,2023-01-02,Referral,0,0
user_15264,2023-01-01,Paid Search,0,0
user_18949,2023-02-03,Referral,0,0
user_10187,2023-02-16,Direct,0,0
user_2139,2023-02-03,Direct,0,0
user_12278,2023-01-14,Referral,0,0
user_7676,2023-02-05,Referral,0,0
user_4119,2023-02-01,Organic Search,0,0
user_755,2023-02-14,Email,0,0
user_3135,2023-01-11,Direct,0,0
user_10213,2023-02-10,Organic Search,1,70
user_4159,2023-01-30,Direct,1,39
user_3182,2023-01-18,Paid Search,0,0
user_3169,2023-01-03,Referral,0,0
user_14522,2023-02-24,Organic Search,0,0
user_257,2023-02-12,Direct,0,0
user_845,2023-02-01,Referral,0,0
user_12328,2023-01-05,Social Media,0,0
user_14977,2023-01-10,Referral,1,30
user_12326,2023-01-28,Organic Search,0,0
user_14874,2023-02-07,Organic Search,0,0
user_17570,2023-01-03,Direct,0,0
user_11209,2023-02-02,Organic Search,0,0
user_14869,2023-02-02,Email,1,96
user_18429,2023-02-11,Direct,0,0
user_6425,2023-02-27,Referral,0,0
user_16401,2023-02-19,Organic Search,0,0
user_16073,2023-01-10,Referral,0,0
user_8587,2023-02-12,Social Media,0,0
user_9247,2023-02-18,Email,0,0
user_16363,2023-02-06,Direct,0,0
user_12865,2023-02-11,Referral,0,0
user_17141,2023-02-16,Paid Search,0,0
user_488,2023-02-10,Social Media,1,18
user_2763,2023-02-23,Referral,0,0
user_1503,2023-01-28,Social Media,0,0
user_15879,2023-02-24,Referral,0,0
user_15240,2023-01-09,Email,0,0
user_4619,2023-02-20,Social Media,0,0
user_16747,2023-01-04,Referral,0,0
user_6187,2023-01-26,Paid Search,0,0
user_16283,2023-02-19,Paid Search,0,0
user_6901,2023-01-17,Paid Search,0,0
user_2219,2023-01-22,Paid Search,0,0
user_15231,2023-01-08,Paid Search,0,0
user_6917,2023-01-31,Organic Search,0,0
user_19572,2023-01-29,Referral,0,0
user_18454,2023-02-06,Direct,0,0
user_16845,2023-01-15,Email,0,0
user_5388,2023-02-26,Social Media,0,0
user_9442,2023-01-07,Referral,0,0
user_1029,2023-02-22,Organic Search,0,0
user_18563,2023-02-02,Email,0,0
user_7193,2023-02-23,Organic Search,0,0
user_17926,2023-02-03,Social Media,0,0
user_6116,2023-02-13,Referral,0,0
user_10060,2023-02-18,Organic Search,1,97
user_3019,2023-02-20,Referral,0,0
user_8629,2023-02-24,Social Media,0,0
user_7612,2023-02-03,Paid Search,1,88
user_17654,2023-01-15,Paid Search,0,0
user_14843,2023-01-05,Direct,0,0
user_6100,2023-02-24,Organic Search,0,0
user_9327,2023-01-31,Email,0,0
user_12897,2023-01-22,Paid Search,0,0
user_12823,2023-03-01,Referral,0,0
user_673,2023-01-21,Social Media,0,0
user_7268,2023-01-23,Email,0,0
user_9367,2023-02-12,Direct,0,0
user_7675,2023-02-20,Email,0,0
user_2726,2023-01-26,Direct,0,0
user_15506,2023-02-02,Paid Search,0,0
user_4018,2023-02-24,Social Media,0,0
user_18874,2023-02-12,Referral,0,0
user_2093,2023-02-10,Email,0,0
user_16607,2023-01-17,Social Media,0,0
user_17252,2023-01-23,Social Media,1,34
user_2548,2023-01-06,Organic Search,0,0
user_15652,2023-02-23,Email,0,0
user_19442,2023-01-19,Email,0,0
user_9760,2023-01-31,Direct,0,0
user_8932,2023-02-07,Email,1,10
user_12603,2023-02-07,Social Media,0,0
user_16005,2023-02-19,Social Media,0,0
user_4235,2023-01-17,Social Media,0,0
user_14857,2023-02-03,Social Media,0,0
user_5230,2023-01-28,Organic Search,1,38
user_11356,2023-02-23,Referral,0,0
user_10870,2023-02-17,Email,0,0
user_19215,2023-01-26,Social Media,0,0
user_17959,2023-01-14,Organic Search,1,84
user_15591,2023-02-01,Email,0,0
user_1224,2023-02-26,Organic Search,0,0
user_1956,2023-02-16,Referral,0,0
user_15539,2023-02-23,Direct,1,85
user_12433,2023-02-08,Email,0,0
user_724,2023-01-31,Organic Search,0,0
user_6017,2023-02-11,Referral,0,0
user_13964,2023-02-10,Paid Search,0,0
user_4105,2023-01-30,Social Media,1,33
user_1084,2023-01-18,Organic Search,0,0
user_907,2023-01-12,Email,0,0
user_16338,2023-01-03,Referral,0,0
user_17159,2023-01-29,Referral,0,0
user_14459,2023-02-07,Paid Search,0,0
user_5360,2023-01-01,Organic Search,0,0
user_6301,2023-02-15,Paid Search,0,0
user_17099,2023-01-20,Paid Search,0,0
user_16593,2023-01-11,Social Media,0,0
user_5608,2023-02-24,Email,0,0
user_5714,2023-02-17,Social Media,0,0
user_2469,2023-02-14,Organic Search,0,0
user_17608,2023-02-04,Social Media,0,0
user_9381,2023-02-18,Social Media,0,0
user_4629,2023-01-06,Direct,0,0
user_6014,2023-02-21,Direct,0,0
user_12321,2023-02-22,Email,0,0
user_2068,2023-02-24,Organic Search,0,0
user_17674,2023-01-03,Referral,0,0
user_6089,2023-01-28,Social Media,0,0
user_4169,2023-01-05,Social Media,0,0
user_3802,2023-02-01,Paid Search,0,0
user_14371,2023-02-07,Organic Search,0,0
user_16008,2023-02-16,Social Media,0,0
user_14855,2023-01-19,Direct,0,0
user_14606,2023-02-15,Organic Search,0,0
user_5415,2023-02-09,Paid Search,0,0
user_12847,2023-02-27,Paid Search,0,0
user_16154,2023-01-27,Organic Search,0,0
user_19485,2023-02-24,Social Media,0,0
user_5524,2023-02-02,Organic Search,0,0
user_19359,2023-01-09,Email,0,0
user_2396,2023-02-01,Direct,0,0
user_12911,2023-02-26,Referral,0,0
user_1809,2023-01-11,Paid Search,0,0
user_19943,2023-01-15,Organic Search,0,0
user_10336,2023-02-15,Organic Search,0,0
user_15834,2023-01-08,Referral,1,28
user_18738,2023-01-26,Referral,0,0
user_159,2023-02-24,Social Media,0,0
user_16156,2023-01-03,Direct,0,0
user_12585,2023-01-01,Social Media,1,42
user_10938,2023-01-23,Email,0,0
user_5760,2023-02-18,Referral,0,0
user_4861,2023-01-10,Organic Search,0,0
user_12870,2023-01-07,Social Media,0,0
user_4045,2023-02-24,Direct,0,0
user_2512,2023-02-11,Organic Search,0,0
user_858,2023-01-01,Organic Search,1,53
user_14065,2023-01-31,Direct,0,0
user_3301,2023-02-27,Social Media,0,0
user_5986,2023-02-22,Organic Search,0,0
user_5338,2023-01-29,Paid Search,0,0
user_18828,2023-01-14,Paid Search,1,14
user_15392,2023-02-21,Organic Search,0,0
user_9482,2023-01-06,Social Media,0,0
user_7017,2023-02-27,Referral,0,0
user_19293,2023-01-10,Direct,0,0
user_14411,2023-02-22,Organic Search,0,0
user_5334,2023-01-04,Referral,0,0
user_12458,2023-01-20,Referral,1,63
user_13565,2023-03-01,Email,0,0
user_11279,2023-01-03,Social Media,0,0
user_5727,2023-01-18,Paid Search,0,0
user_16619,2023-02-17,Organic Search,0,0
user_12384,2023-02-17,Direct,0,0
user_14617,2023-01-27,Email,0,0
user_8308,2023-02-07,Organic Search,0,0
user_10173,2023-02-21,Email,0,0
user_8348,2023-02-09,Paid Search,0,0
user_12421,2023-01-01,Social Media,0,0
user_2216,2023-02-13,Paid Search,0,0
user_5609,2023-01-13,Referral,0,0
user_19613,2023-01-22,Organic Search,0,0
user_8250,2023-01-14,Organic Search,0,0
user_6271,2023-01-22,Referral,0,0
user_3516,2023-01-24,Direct,0,0
user_14337,2023-01-09,Organic Search,0,0
user_2674,2023-01-31,Referral,0,0
user_10985,2023-01-29,Email,0,0
user_5950,2023-02-24,Paid Search,0,0
user_2027,2023-02-24,Organic Search,1,58
user_15790,2023-01-12,Social Media,0,0
user_2559,2023-01-08,Social Media,0,0
user_977,2023-02-09,Referral,0,0
user_5067,2023-02-20,Referral,0,0
user_15906,2023-01-12,Organic Search,0,0
user_13821,2023-01-07,Organic Search,0,0
user_17408,2023-02-09,Organic Search,0,0
user_17458,2023-01-22,Email,1,22
user_14734,2023-02-20,Referral,1,61
user_16661,2023-02-19,Email,0,0
user_3181,2023-01-18,Direct,0,0
user_3277,2023-01-20,Referral,0,0
user_8508,2023-02-03,Social Media,0,0
user_18193,2023-01-23,Social Media,0,0
user_7471,2023-02-16,Organic Search,0,0
user_17047,2023-01-25,Referral,0,0
user_17225,2023-02-08,Organic Search,0,0
user_8259,2023-01-30,Organic Search,0,0
user_18477,2023-01-27,Paid Search,0,0
user_17355,2023-01-25,Organic Search,0,0
user_4344,2023-02-13,Referral,0,0
user_15362,2023-01-12,Social Media,0,0
user_11662,2023-01-19,Paid Search,0,0
user_17067,2023-01-02,Email,0,0
user_9251,2023-02-06,Social Media,0,0
user_16692,2023-02-03,Direct,0,0
user_5349,2023-01-20,Referral,0,0
user_18138,2023-01-09,Paid Search,0,0
user_10441,2023-01-28,Social Media,0,0
user_3301,2023-01-19,Referral,0,0
user_6539,2023-02-25,Social Media,0,0
user_11687,2023-01-22,Referral,0,0
user_14526,2023-01-20,Organic Search,0,0
user_9233,2023-02-01,Social Media,0,0
user_11596,2023-01-28,Email,1,91
user_11457,2023-02-04,Organic Search,0,0
user_1502,2023-02-06,Direct,0,0
user_6731,2023-02-13,Organic Search,0,0
user_14694,2023-01-26,Social Media,1,35
user_16311,2023-01-07,Direct,0,0
user_7285,2023-02-22,Email,0,0
user_9496,2023-02-01,Social Media,0,0
user_664,2023-01-17,Social Media,0,0
user_18324,2023-01-16,Organic Search,0,0
user_3589,2023-02-28,Organic Search,0,0
user_14162,2023-01-31,Email,0,0
user_13506,2023-01-14,Social Media,0,0
user_10901,2023-01-02,Email,0,0
user_19013,2023-01-22,Paid Search,0,0
user_921,2023-01-07,Email,0,0
user_10891,2023-02-28,Referral,0,0
user_16218,2023-02-13,Organic Search,0,0
user_8506,2023-02-08,Social Media,1,56
user_6157,2023-02-07,Email,0,0
user_11517,2023-01-10,Organic Search,0,0
user_8105,2023-02-19,Referral,0,0
user_11480,2023-02-04,Social Media,0,0
user_10325,2023-01-01,Social Media,1,67
user_15376,2023-01-22,Email,0,0
user_10592,2023-02-15,Social Media,0,0
user_3495,2023-01-09,Email,0,0
user_17201,2023-02-26,Direct,0,0
user_3072,2023-02-14,Social Media,0,0
user_3250,2023-01-26,Organic Search,0,0
user_15534,2023-02-08,Direct,0,0
user_15071,2023-02-21,Direct,0,0
user_12952,2023-02-24,Organic Search,0,0
user_2698,2023-02-19,Email,0,0
user_12317,2023-02-17,Social Media,0,0
user_17985,2023-02-16,Direct,0,0
user_6196,2023-01-24,Paid Search,1,57
user_5442,2023-01-21,Paid Search,0,0
user_7597,2023-01-10,Direct,0,0
user_767,2023-01-05,Organic Search,1,34
user_14796,2023-02-09,Paid Search,0,0
user_10390,2023-01-02,Email,0,0
user_13805,2023-02-09,Referral,0,0
user_1414,2023-02-14,Referral,0,0
user_2766,2023-02-26,Organic Search,0,0
user_17559,2023-02-19,Social Media,0,0
user_3711,2023-01-23,Direct,1,80
user_1480,2023-02-25,Email,0,0
user_11831,2023-01-19,Email,1,44
user_14597,2023-01-13,Organic Search,0,0
user_12062,2023-02-20,Organic Search,0,0
user_14326,2023-02-25,Email,1,84
user_13797,2023-01-30,Organic Search,0,0
user_19484,2023-02-03,Referral,0,0
user_7233,2023-01-05,Social Media,0,0
user_5901,2023-01-08,Direct,0,0
user_13125,2023-01-22,Referral,1,40
user_10666,2023-02-18,Email,0,0
user_15786,2023-02-15,Organic Search,0,0
